,name,type,end_url,sprite_url
1259,wooper,poison,wooper-paldea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10253.png
1260,wormadam,bug,wormadam-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png
1261,wormadam,bug,wormadam-sandy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png
1262,wormadam,bug,wormadam-trash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png
1263,wugtrio,water,wugtrio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png
1264,wurmple,bug,wurmple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png
1265,wynaut,psychic,wynaut,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png
1266,wyrdeer,normal,wyrdeer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png
1267,xatu,psychic,xatu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png
1268,xerneas,fairy,xerneas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png
1269,xurkitree,electric,xurkitree,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
1270,yamask,ghost,yamask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
1271,yamask,ground,yamask-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png
1272,yamper,electric,yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
1273,yanma,bug,yanma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/193.png
1274,yanmega,bug,yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
1275,yungoos,normal,yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
1276,yveltal,dark,yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
1277,zacian,fairy,zacian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
1278,zacian,fairy,zacian-crowned,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png
1279,zamazenta,fighting,zamazenta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
1280,zamazenta,fighting,zamazenta-crowned,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png
1281,zangoose,normal,zangoose,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png
1282,zapdos,electric,zapdos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png
1283,zapdos,fighting,zapdos-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png
1284,zarude,dark,zarude,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
1285,zarude,dark,zarude-dada,
1286,zebstrika,electric,zebstrika,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
1287,zekrom,dragon,zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png
1288,zeraora,electric,zeraora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
1289,zigzagoon,normal,zigzagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png
1290,zigzagoon,dark,zigzagoon-galar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png
1291,zoroark,dark,zoroark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
1292,zoroark,normal,zoroark-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10239.png
1293,zorua,dark,zorua,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
1294,zorua,normal,zorua-hisui,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10238.png
1295,zubat,poison,zubat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/41.png
1296,zweilous,dark,zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
1297,zygarde,dragon,zygarde-10,
1298,zygarde,dragon,zygarde-10-power-construct,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png
1299,zygarde,dragon,zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
1300,zygarde,dragon,zygarde-50-power-construct,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png
1301,zygarde,dragon,zygarde-complete,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png
